id,user_id,order_date,status
318,287,2025-03-06,returned
319,84,2025-03-13,placed
320,68,2025-03-10,returned
321,145,2025-03-15,returned
322,23,2025-03-12,shipped
323,24,2025-03-07,placed
324,186,2025-03-16,shipped
325,97,2025-03-09,return_pending
326,196,2025-03-07,placed
327,221,2025-03-09,return_pending
328,180,2025-03-05,returned
329,236,2025-03-12,returned
330,248,2025-03-16,placed
331,69,2025-03-13,return_pending
332,233,2025-03-10,returned
333,109,2025-03-12,placed
334,190,2025-03-10,placed
335,2,2025-03-16,placed
336,51,2025-03-05,completed
337,109,2025-03-11,return_pending
338,89,2025-03-13,placed
339,205,2025-03-12,return_pending
340,169,2025-03-15,return_pending
341,230,2025-03-07,placed
342,69,2025-03-10,completed
343,169,2025-03-15,completed
344,80,2025-03-14,return_pending
345,273,2025-03-16,returned
346,3,2025-03-18,return_pending
347,53,2025-03-12,completed
348,258,2025-03-08,shipped
349,291,2025-03-06,completed
350,171,2025-03-09,shipped
351,132,2025-03-15,shipped
352,290,2025-03-05,completed
353,126,2025-03-11,return_pending
354,269,2025-03-12,shipped
355,20,2025-03-18,placed
356,147,2025-03-05,return_pending
357,254,2025-03-15,completed
358,225,2025-03-13,completed
359,134,2025-03-16,returned
360,163,2025-03-05,completed
361,236,2025-03-16,return_pending
362,259,2025-03-05,completed
363,238,2025-03-06,shipped
364,261,2025-03-05,shipped
365,68,2025-03-08,return_pending
366,186,2025-03-09,placed
367,207,2025-03-12,shipped
368,294,2025-03-17,completed
369,122,2025-03-12,completed
370,157,2025-03-18,completed
371,191,2025-03-12,completed
372,269,2025-03-08,placed
373,124,2025-03-10,placed
374,73,2025-03-05,returned
375,291,2025-03-10,placed
376,128,2025-03-07,shipped
377,135,2025-03-08,return_pending
378,143,2025-03-16,completed
379,54,2025-03-07,placed
380,83,2025-03-16,completed
381,117,2025-03-10,shipped
382,4,2025-03-09,completed
383,232,2025-03-14,return_pending
384,128,2025-03-17,return_pending
385,145,2025-03-11,placed
386,102,2025-03-15,placed
387,15,2025-03-16,completed
388,153,2025-03-10,completed
389,215,2025-03-16,placed
390,216,2025-03-08,completed
391,247,2025-03-10,placed
392,183,2025-03-06,returned
393,19,2025-03-11,return_pending
394,153,2025-03-17,completed
395,68,2025-03-10,shipped
396,17,2025-03-08,shipped
397,265,2025-03-14,returned
398,143,2025-03-09,returned
399,68,2025-03-11,returned
400,44,2025-03-13,shipped
401,214,2025-03-06,shipped
402,81,2025-03-16,return_pending
403,17,2025-03-06,return_pending
404,16,2025-03-05,returned
405,23,2025-03-12,completed
406,299,2025-03-05,placed
407,123,2025-03-09,completed
408,71,2025-03-13,shipped
409,114,2025-03-07,return_pending
410,160,2025-03-13,return_pending
411,153,2025-03-06,returned
412,131,2025-03-06,return_pending
413,86,2025-03-13,shipped
414,103,2025-03-12,shipped
415,117,2025-03-13,shipped
416,277,2025-03-06,completed
417,176,2025-03-08,completed
418,154,2025-03-11,return_pending
419,101,2025-03-17,completed
420,94,2025-03-17,shipped
421,225,2025-03-06,returned
422,124,2025-03-07,shipped
423,242,2025-03-12,shipped
424,254,2025-03-08,return_pending
425,29,2025-03-15,return_pending
426,94,2025-03-16,returned
427,25,2025-03-15,placed
428,174,2025-03-09,completed
429,195,2025-03-07,return_pending
430,249,2025-03-12,returned
431,282,2025-03-09,return_pending
432,266,2025-03-12,shipped
433,86,2025-03-14,return_pending
434,169,2025-03-08,placed
435,127,2025-03-13,shipped
436,51,2025-03-12,completed
437,255,2025-03-16,return_pending
438,42,2025-03-09,shipped
439,104,2025-03-07,shipped
440,95,2025-03-06,completed
441,102,2025-03-16,completed
442,116,2025-03-16,returned
443,293,2025-03-12,placed
444,40,2025-03-18,return_pending
445,36,2025-03-15,shipped
446,55,2025-03-11,return_pending
447,259,2025-03-13,return_pending
448,231,2025-03-12,returned
449,242,2025-03-16,completed
450,208,2025-03-07,completed
451,54,2025-03-15,completed
452,157,2025-03-15,completed
453,152,2025-03-12,shipped
454,85,2025-03-14,return_pending
455,160,2025-03-11,completed
456,292,2025-03-05,returned
457,154,2025-03-11,returned
458,113,2025-03-15,return_pending
459,21,2025-03-11,return_pending
460,77,2025-03-07,completed
461,102,2025-03-16,shipped
462,215,2025-03-07,completed
463,193,2025-03-10,return_pending
464,60,2025-03-07,return_pending
465,114,2025-03-11,placed
466,206,2025-03-14,return_pending
467,135,2025-03-11,return_pending
468,9,2025-03-11,completed
469,215,2025-03-05,shipped
470,263,2025-03-06,shipped
471,241,2025-03-08,return_pending
472,15,2025-03-10,shipped
473,290,2025-03-10,return_pending
474,195,2025-03-12,return_pending
475,60,2025-03-08,return_pending
476,53,2025-03-16,placed
477,101,2025-03-18,placed
478,55,2025-03-12,placed
479,125,2025-03-09,return_pending
480,32,2025-03-12,returned
481,32,2025-03-11,returned
482,50,2025-03-13,return_pending
483,113,2025-03-15,shipped
484,79,2025-03-13,placed
485,41,2025-03-05,completed
486,229,2025-03-10,completed
487,51,2025-03-05,returned
488,134,2025-03-08,return_pending
489,3,2025-03-12,return_pending
490,166,2025-03-13,placed
491,273,2025-03-11,returned
492,215,2025-03-14,shipped
493,236,2025-03-10,completed
494,264,2025-03-07,return_pending
495,137,2025-03-14,completed
496,120,2025-03-06,placed
497,164,2025-03-13,placed
498,266,2025-03-13,return_pending
499,112,2025-03-10,returned
500,30,2025-03-07,placed
501,174,2025-03-05,shipped
502,286,2025-03-12,placed
503,49,2025-03-08,return_pending
504,273,2025-03-07,completed
505,168,2025-03-16,placed
506,42,2025-03-16,returned
507,46,2025-03-13,return_pending
508,62,2025-03-11,shipped
509,239,2025-03-12,return_pending
510,54,2025-03-14,placed
511,96,2025-03-14,return_pending
512,236,2025-03-05,completed
513,262,2025-03-11,placed
514,134,2025-03-16,shipped
515,238,2025-03-07,shipped
516,176,2025-03-10,return_pending
517,145,2025-03-16,completed
518,59,2025-03-11,returned
519,300,2025-03-14,shipped
520,155,2025-03-14,return_pending
521,163,2025-03-10,shipped
522,21,2025-03-15,completed
523,261,2025-03-08,placed
524,17,2025-03-15,returned
525,205,2025-03-12,shipped
526,274,2025-03-13,placed
527,241,2025-03-14,placed
528,262,2025-03-07,placed
529,60,2025-03-14,returned
530,85,2025-03-05,returned
531,195,2025-03-11,placed
532,87,2025-03-15,returned
533,26,2025-03-09,shipped
534,191,2025-03-05,placed
535,150,2025-03-16,returned
536,254,2025-03-14,shipped
537,261,2025-03-07,return_pending
538,20,2025-03-13,placed
539,153,2025-03-08,returned
540,241,2025-03-11,returned
541,261,2025-03-17,return_pending
542,112,2025-03-07,shipped
543,187,2025-03-11,return_pending
544,37,2025-03-09,shipped
545,191,2025-03-05,shipped
546,298,2025-03-12,completed
547,29,2025-03-06,completed
548,270,2025-03-15,shipped
549,182,2025-03-16,completed
550,223,2025-03-16,returned
551,188,2025-03-12,placed
552,253,2025-03-10,completed
553,140,2025-03-15,return_pending
554,6,2025-03-15,return_pending
555,97,2025-03-16,placed
556,18,2025-03-11,returned
557,45,2025-03-16,completed
558,29,2025-03-07,returned
559,279,2025-03-06,return_pending
560,210,2025-03-14,shipped
561,120,2025-03-17,placed
562,108,2025-03-17,shipped
563,129,2025-03-15,shipped
564,35,2025-03-17,shipped
565,13,2025-03-09,returned
566,260,2025-03-16,completed
567,172,2025-03-17,returned
568,273,2025-03-17,shipped
569,28,2025-03-05,returned
570,85,2025-03-11,completed
571,163,2025-03-16,shipped
572,247,2025-03-15,return_pending
573,27,2025-03-06,return_pending
574,106,2025-03-11,completed
575,83,2025-03-11,shipped
576,80,2025-03-18,return_pending
577,205,2025-03-16,return_pending
578,100,2025-03-07,return_pending
579,240,2025-03-07,shipped
580,229,2025-03-09,placed
581,287,2025-03-08,shipped
582,105,2025-03-05,return_pending
583,31,2025-03-10,returned
584,264,2025-03-14,completed
585,205,2025-03-16,completed
586,291,2025-03-07,return_pending
587,79,2025-03-13,return_pending
588,88,2025-03-18,returned
589,53,2025-03-14,completed
590,93,2025-03-11,shipped
591,223,2025-03-10,returned
592,275,2025-03-09,shipped
593,202,2025-03-05,completed
594,137,2025-03-08,shipped
595,192,2025-03-09,completed
596,26,2025-03-15,completed
597,131,2025-03-14,completed
598,36,2025-03-10,return_pending
599,250,2025-03-15,returned
600,75,2025-03-10,completed
601,162,2025-03-16,returned
602,26,2025-03-18,return_pending
603,25,2025-03-18,return_pending
604,254,2025-03-08,shipped
605,265,2025-03-11,returned
606,214,2025-03-16,returned
607,169,2025-03-13,returned
608,245,2025-03-14,completed
609,97,2025-03-06,placed
610,60,2025-03-12,returned
611,275,2025-03-07,shipped
612,32,2025-03-18,shipped
613,181,2025-03-15,shipped
614,293,2025-03-11,shipped
615,17,2025-03-16,return_pending
616,59,2025-03-12,placed
617,87,2025-03-09,returned
618,258,2025-03-17,completed
619,279,2025-03-10,placed
620,33,2025-03-06,shipped
621,113,2025-03-14,returned
622,202,2025-03-08,return_pending
623,62,2025-03-06,shipped
624,47,2025-03-10,shipped
625,153,2025-03-17,completed
626,179,2025-03-12,return_pending
627,282,2025-03-05,completed
628,95,2025-03-06,placed
629,183,2025-03-07,placed
630,194,2025-03-11,completed
631,101,2025-03-13,shipped
632,255,2025-03-10,shipped
633,161,2025-03-09,shipped
634,97,2025-03-11,shipped
635,122,2025-03-16,completed
636,228,2025-03-11,returned
637,178,2025-03-05,shipped
638,95,2025-03-17,returned
639,221,2025-03-17,placed
640,212,2025-03-10,return_pending
641,127,2025-03-14,shipped
642,215,2025-03-15,shipped
643,31,2025-03-13,returned
644,135,2025-03-06,returned
645,74,2025-03-17,completed
646,11,2025-03-15,return_pending
647,111,2025-03-11,return_pending
648,124,2025-03-14,completed
649,171,2025-03-09,completed
650,183,2025-03-10,shipped
651,25,2025-03-05,return_pending
652,90,2025-03-10,returned
653,112,2025-03-08,returned
654,140,2025-03-08,completed
655,300,2025-03-13,shipped
656,44,2025-03-08,returned
657,45,2025-03-14,placed
658,128,2025-03-07,return_pending
659,36,2025-03-18,placed
660,68,2025-03-17,return_pending
661,255,2025-03-09,returned
662,277,2025-03-15,completed
663,200,2025-03-16,shipped
664,133,2025-03-10,placed
665,132,2025-03-17,shipped
666,136,2025-03-09,completed
667,146,2025-03-16,returned
668,198,2025-03-18,shipped
669,208,2025-03-15,placed
670,46,2025-03-08,return_pending
671,70,2025-03-17,placed
672,142,2025-03-05,placed
673,168,2025-03-10,shipped
674,223,2025-03-07,returned
675,94,2025-03-13,shipped
676,62,2025-03-12,shipped
677,232,2025-03-17,returned
678,182,2025-03-11,completed
679,153,2025-03-10,placed
680,15,2025-03-10,placed
681,196,2025-03-18,return_pending
682,227,2025-03-09,placed
683,300,2025-03-10,shipped
684,238,2025-03-08,shipped
685,31,2025-03-12,return_pending
686,72,2025-03-17,completed
687,209,2025-03-05,completed
688,297,2025-03-09,completed
689,102,2025-03-17,shipped
690,49,2025-03-16,returned
691,224,2025-03-06,return_pending
692,30,2025-03-13,shipped
693,248,2025-03-17,completed
694,85,2025-03-05,return_pending
695,284,2025-03-12,shipped
696,279,2025-03-11,shipped
697,180,2025-03-09,return_pending
698,33,2025-03-06,placed
699,122,2025-03-16,placed
700,149,2025-03-10,placed
701,170,2025-03-10,placed
702,293,2025-03-06,placed
703,231,2025-03-11,returned
704,237,2025-03-06,returned
705,136,2025-03-15,placed
706,55,2025-03-07,placed
707,72,2025-03-14,returned
708,124,2025-03-16,completed
709,66,2025-03-17,shipped
710,129,2025-03-11,shipped
711,24,2025-03-18,placed
712,134,2025-03-17,placed
713,267,2025-03-07,completed
714,195,2025-03-08,placed
715,9,2025-03-13,placed
716,72,2025-03-09,shipped
717,116,2025-03-07,return_pending
718,53,2025-03-13,completed
719,84,2025-03-16,shipped
720,160,2025-03-18,completed
721,205,2025-03-09,shipped
722,87,2025-03-05,returned
723,215,2025-03-10,return_pending
724,123,2025-03-11,shipped
725,286,2025-03-13,placed
726,79,2025-03-08,returned
727,60,2025-03-13,placed
728,192,2025-03-17,shipped
729,199,2025-03-10,completed
730,218,2025-03-07,return_pending
731,290,2025-03-11,return_pending
732,22,2025-03-09,shipped
733,136,2025-03-12,shipped
734,65,2025-03-10,return_pending
735,296,2025-03-05,return_pending
736,134,2025-03-10,completed
737,221,2025-03-09,returned
738,277,2025-03-09,return_pending
739,300,2025-03-11,completed
740,269,2025-03-14,return_pending
741,162,2025-03-08,shipped
742,196,2025-03-08,return_pending
743,87,2025-03-10,placed
744,109,2025-03-11,placed
745,148,2025-03-08,placed
746,282,2025-03-13,returned
747,298,2025-03-12,returned
748,109,2025-03-12,returned
749,296,2025-03-11,placed
750,64,2025-03-17,return_pending
751,155,2025-03-16,shipped
752,283,2025-03-17,shipped
753,116,2025-03-13,return_pending
754,133,2025-03-18,completed
755,21,2025-03-11,returned
756,125,2025-03-10,shipped
757,123,2025-03-13,completed
758,66,2025-03-14,shipped
759,56,2025-03-06,return_pending
760,120,2025-03-14,shipped
761,61,2025-03-10,completed
762,258,2025-03-12,returned
763,175,2025-03-15,shipped
764,134,2025-03-14,completed
765,241,2025-03-13,return_pending
766,285,2025-03-12,completed
767,130,2025-03-15,placed
768,292,2025-03-08,shipped
769,13,2025-03-06,return_pending
770,33,2025-03-18,completed
771,117,2025-03-09,placed
772,59,2025-03-16,completed
773,248,2025-03-11,placed
774,23,2025-03-10,return_pending
775,249,2025-03-18,placed
776,203,2025-03-11,shipped
777,196,2025-03-05,shipped
778,203,2025-03-18,placed
779,143,2025-03-16,completed
780,225,2025-03-05,returned
781,245,2025-03-11,placed
782,250,2025-03-15,completed
783,178,2025-03-05,return_pending
784,256,2025-03-13,return_pending
785,277,2025-03-09,placed
786,147,2025-03-17,placed
787,290,2025-03-14,placed
788,31,2025-03-18,return_pending
789,258,2025-03-06,returned
790,34,2025-03-05,completed
791,103,2025-03-09,completed
792,146,2025-03-16,return_pending
793,88,2025-03-09,shipped
794,111,2025-03-06,return_pending
795,56,2025-03-12,returned
796,177,2025-03-15,returned
797,137,2025-03-15,return_pending
798,70,2025-03-11,placed
799,95,2025-03-18,completed
800,37,2025-03-09,completed
801,192,2025-03-07,return_pending
802,53,2025-03-18,returned
803,196,2025-03-09,placed
804,81,2025-03-18,returned
805,145,2025-03-13,completed
806,110,2025-03-06,placed
807,95,2025-03-05,returned
808,58,2025-03-05,return_pending
809,104,2025-03-18,shipped
810,179,2025-03-16,return_pending
811,83,2025-03-14,returned
812,92,2025-03-11,returned
813,256,2025-03-15,completed
814,144,2025-03-11,returned
815,97,2025-03-08,return_pending
816,282,2025-03-13,return_pending
817,64,2025-03-13,shipped
818,94,2025-03-15,returned
819,44,2025-03-11,returned
820,300,2025-03-11,placed
821,92,2025-03-07,placed
822,216,2025-03-10,placed
823,92,2025-03-13,placed
824,189,2025-03-15,placed
825,225,2025-03-09,shipped
826,212,2025-03-05,shipped
827,185,2025-03-08,shipped
828,38,2025-03-15,completed
829,86,2025-03-17,returned
830,14,2025-03-05,returned
831,82,2025-03-16,return_pending
832,207,2025-03-17,return_pending
833,190,2025-03-05,placed
834,209,2025-03-15,completed
835,289,2025-03-14,shipped
836,228,2025-03-09,completed
837,180,2025-03-05,completed
838,247,2025-03-11,completed
839,239,2025-03-10,returned
840,23,2025-03-06,completed
841,186,2025-03-17,completed
842,266,2025-03-15,returned
843,253,2025-03-11,completed
844,102,2025-03-17,returned
845,262,2025-03-16,placed
846,271,2025-03-06,returned
847,73,2025-03-15,shipped
848,269,2025-03-10,shipped
849,300,2025-03-16,return_pending
850,20,2025-03-14,placed
851,295,2025-03-07,returned
852,275,2025-03-10,completed
853,91,2025-03-18,shipped
854,79,2025-03-12,shipped
855,160,2025-03-06,shipped
856,259,2025-03-17,returned
857,200,2025-03-09,returned
858,243,2025-03-14,returned
859,222,2025-03-08,placed
860,145,2025-03-07,shipped
861,10,2025-03-13,return_pending
862,140,2025-03-17,return_pending
863,189,2025-03-15,completed
864,299,2025-03-07,placed
865,256,2025-03-08,completed
866,268,2025-03-13,shipped
867,72,2025-03-17,returned
868,161,2025-03-08,return_pending
869,81,2025-03-06,shipped
870,118,2025-03-08,completed
871,72,2025-03-09,returned
872,291,2025-03-06,shipped
873,252,2025-03-06,shipped
874,207,2025-03-10,completed
875,158,2025-03-18,placed
876,253,2025-03-09,shipped
877,142,2025-03-07,return_pending
878,290,2025-03-06,return_pending
879,255,2025-03-13,placed
880,161,2025-03-11,returned
881,119,2025-03-16,completed
882,294,2025-03-10,returned
883,204,2025-03-11,returned
884,64,2025-03-10,returned
885,90,2025-03-10,completed
886,210,2025-03-18,shipped
887,121,2025-03-18,placed
888,8,2025-03-05,return_pending
889,229,2025-03-11,returned
890,39,2025-03-10,placed
891,121,2025-03-12,shipped
892,123,2025-03-08,shipped
893,235,2025-03-08,return_pending
894,80,2025-03-17,return_pending
895,41,2025-03-15,placed
896,227,2025-03-17,placed
897,244,2025-03-13,returned
898,232,2025-03-13,completed
899,284,2025-03-06,return_pending
900,273,2025-03-10,return_pending
901,180,2025-03-07,completed
902,78,2025-03-16,returned
903,251,2025-03-16,placed
904,262,2025-03-11,returned
905,26,2025-03-13,shipped
906,191,2025-03-06,completed
907,231,2025-03-08,shipped
908,35,2025-03-13,return_pending
909,155,2025-03-12,return_pending
910,214,2025-03-11,returned
911,227,2025-03-18,returned
912,76,2025-03-16,completed
913,280,2025-03-14,returned
914,264,2025-03-16,shipped
915,49,2025-03-17,completed
916,173,2025-03-18,returned
917,129,2025-03-08,return_pending
918,152,2025-03-13,completed
919,234,2025-03-09,returned
920,167,2025-03-13,return_pending
921,18,2025-03-18,shipped
922,8,2025-03-09,placed
923,13,2025-03-10,completed
924,262,2025-03-08,return_pending
925,112,2025-03-05,completed
926,30,2025-03-16,return_pending
927,285,2025-03-05,returned
928,50,2025-03-05,return_pending
929,215,2025-03-17,returned
930,213,2025-03-14,placed
931,77,2025-03-08,completed
932,220,2025-03-15,returned
933,8,2025-03-14,shipped
934,278,2025-03-09,return_pending
935,132,2025-03-06,return_pending
936,10,2025-03-18,returned
937,290,2025-03-17,returned
938,209,2025-03-13,completed
939,151,2025-03-15,returned
940,175,2025-03-15,placed
941,287,2025-03-09,completed
942,64,2025-03-10,return_pending
943,54,2025-03-07,completed
944,120,2025-03-17,shipped
945,262,2025-03-06,completed
946,77,2025-03-10,placed
947,170,2025-03-12,shipped
948,172,2025-03-17,shipped
949,266,2025-03-09,return_pending
950,122,2025-03-13,completed
951,297,2025-03-12,placed
952,90,2025-03-05,placed
953,236,2025-03-06,returned
954,258,2025-03-11,returned
955,221,2025-03-10,placed
